83,4.1,6.04074434080986e-05,8.11263794301258e-06,69.9046752775314
84,4.15,6.08094595336294e-05,7.96613249124238e-06,68.6421757713817
85,4.2,6.12042156531864e-05,7.8222713624653e-06,67.4024783530347
86,4.25,6.15918428093617e-05,7.68100704381062e-06,66.1851710489561
87,4.3,6.19724696897081e-05,7.54229284204374e-06,64.9898493283727
88,4.35,6.23462226672143e-05,7.40608287667036e-06,63.8161160031958
89,4.4,6.27132258408303e-05,7.2723320713895e-06,62.6635811044184
90,4.45,6.30736010750121e-05,7.1409961374052e-06,61.5318616904013
91,4.5,6.34274680394412e-05,7.01203156983661e-06,60.4205817653548
92,4.55,6.37749442471099e-05,6.88539562743038e-06,59.3293720966921
93,4.6,6.41161450934748e-05,6.76104633669733e-06,58.2578701984575
94,4.65,6.44511838927868e-05,6.63894246025946e-06,57.2057200741554
95,4.7,6.47801719165071e-05,6.5190435023708e-06,56.1725721941476
96,4.75,6.51032184284862e-05,6.4013096862481e-06,55.1580833365504
97,4.8,6.54204307219002e-05,6.28570195104945e-06,54.1619165068577
98,4.85,6.57319141536188e-05,6.17218193089989e-06,53.1837407760941
99,4.9,6.60377721796024e-05,6.06071194962535e-06,52.223231199381
100,4.95,6.63381063884929e-05,5.9512550069188e-06,51.2800687076006
101,5,6.66330165354863e-05,5.84377476831612e-06,50.3539400057683
102,5.05,6.69226005748379e-05,5.73823554726658e-06,49.4445374165748
103,5.1,6.72069546929697e-05,5.63460230750041e-06,48.551558882457
104,5.15,6.74861733393347e-05,5.53284063681098e-06,47.6747077679971
105,5.2,6.77603492586002e-05,5.43291674502741e-06,46.8136927976178
106,5.25,6.80295735206681e-05,5.33479745020568e-06,45.968227963301
107,5.3,6.82939355512351e-05,5.2384501683898e-06,45.1380324206432
108,5.35,6.85535231613061e-05,5.14384290424451e-06,44.3228304106312
109,5.4,6.88084225761416e-05,5.05094423539491e-06,43.522351121921
110,5.45,6.9058718464229e-05,4.95972331027569e-06,42.7363286636517
111,5.5,6.93044939649234e-05,4.87014983229263e-06,41.9645019445177
112,5.55,6.95458307163782e-05,4.78219405121962e-06,41.2066145804274
113,5.6,6.97828088823902e-05,4.69582675284967e-06,40.4624148141726
114,5.65,7.0015507179354e-05,4.61101925503583e-06,39.7316554738366
115,5.7,7.02440029016575e-05,4.5277433837343e-06,39.0140937818119
116,5.75,7.04683719485566e-05,4.44597148519539e-06,38.3094914230014
117,5.8,7.06886888477179e-05,4.36567639260742e-06,37.6176143088207
118,5.85,7.09050267818354e-05,4.28683144076749e-06,36.9382326456491
119,5.9,7.11174576111503e-05,4.20941043851869e-06,36.2711207585801
120,5.95,7.13260518987251e-05,4.13338767036644e-06,35.6160570470505
121,6,7.15308789329401e-05,4.05873788467617e-06,34.9728239205877
122,6.05,7.17320067510049e-05,3.9854362856418e-06,34.3412077150282
123,6.1,7.19295021613958e-05,3.91345852664496e-06,33.7209986384439
124,6.15,7.21234307658643e-05,3.84278069630232e-06,33.1119906520557
125,6.2,7.23138569816715e-05,3.77337932007154e-06,32.5139814724033
126,6.25,7.25008440623575e-05,3.70523134329984e-06,31.9267724477954
127,6.3,7.26844541195136e-05,3.63831413275066e-06,31.3501685466847
128,6.35,7.286474814261e-05,3.57260545883918e-06,30.7839782303849
129,6.4,7.30417860200346e-05,3.50808349702096e-06,30.2280134362763
130,6.45,7.32156265581215e-05,3.44472681107017e-06,29.6820894554095
131,6.5,7.33863275017796e-05,3.38251436205586e-06,29.1460249924707
132,6.55,7.35539455521992e-05,3.32142547814127e-06,28.6196419409404
133,6.6,7.3718536387566e-05,3.26143987464689e-06,28.1027654926588
134,6.65,7.38801546793776e-05,3.20253761917392e-06,27.5952239173714
135,6.7,7.40388541129479e-05,3.14469915337895e-06,27.0968486635927
136,6.75,7.41946874028778e-05,3.08790525932673e-06,26.6074741597328
137,6.8,7.43477063126928e-05,3.03213707452107e-06,26.1269378552956
138,6.85,7.44979616703851e-05,2.97737607403299e-06,25.655080132313
139,6.9,7.46455033863027e-05,2.92360406649592e-06,25.1917442425189
140,6.95,7.47903804694277e-05,2.87080319362536e-06,24.7367763027517
141,7,7.49326410434295e-05,2.81895591464673e-06,24.2900251767354
142,7.05,7.50723323630992e-05,2.76804500786152e-06,23.8513424645339
143,7.1,7.52095008296148e-05,2.71805356212217e-06,23.4205824503292
144,7.15,7.53441920063021e-05,2.66896497315715e-06,22.9976020599674
145,7.2,7.54764506332963e-05,2.62076293087621e-06,22.5822607575072
146,7.25,7.56063206432046e-05,2.5734314289674e-06,22.1744206107722
147,7.3,7.5733845174656e-05,2.52695474303594e-06,21.7739461415878
148,7.35,7.58590665877167e-05,2.48131743668807e-06,21.380704332439
149,7.4,7.59820264769498e-05,2.4365043477819e-06,20.9945645383879
150,7.45,7.61027656860909e-05,2.39250059226613e-06,20.615398504537
151,7.5,7.62213243209371e-05,2.34929155322285e-06,20.243080286128
152,7.55,7.6337741763173e-05,2.30686287841502e-06,19.8774862072173
153,7.6,7.64520566831178e-05,2.26520047387836e-06,19.5184948318643
154,7.65,7.65643070527606e-05,2.22429050033665e-06,19.1659869135168
155,7.7,7.6674530158284e-05,2.18411936901827e-06,18.819845357345
156,7.75,7.67827626124912e-05,2.1446737366812e-06,18.4799551865484
157,7.8,7.68890403668585e-05,2.10594049887405e-06,18.14620348854
158,7.85,7.69933987238031e-05,2.06790679266086e-06,17.81847942386
159,7.9,7.70958723479467e-05,2.03055998396194e-06,17.4966741363088
160,7.95,7.71964952779263e-05,1.99388766433916e-06,17.1806807030171
161,8,7.72953009377392e-05,1.95787765449253e-06,16.8703941734677
162,8.05,7.73923221475483e-05,1.92251799276254e-06,16.5657114827863
163,8.1,7.74875911348475e-05,1.88779693192938e-06,16.2665314082282
164,8.15,7.75811395452522e-05,1.85370294209334e-06,15.9727545971688
165,8.2,7.76729984525722e-05,1.82022469623059e-06,15.6842834561452
166,8.25,7.77631983697789e-05,1.78735107573314e-06,15.4010221733579
167,8.3,7.7851769258357e-05,1.75507115766537e-06,15.1228766341025
168,8.35,7.79387405390832e-05,1.72337422185901e-06,14.8497544584095
169,8.4,7.80241411009537e-05,1.6922497372631e-06,14.5815649113031
170,8.45,7.81079993117748e-05,1.66168737034414e-06,14.3182189440699
171,8.5,7.81903430263744e-05,1.63167696394007e-06,14.0596290495812
172,8.55,7.82711995970885e-05,1.60220855030173e-06,13.8057093240181
173,8.6,7.83505958820482e-05,1.57327234544326e-06,13.556375464771
174,8.65,7.84285582540145e-05,1.54485873032166e-06,13.3115446027334
175,8.7,7.85051126102385e-05,1.51695827468039e-06,13.0711354567879
176,8.75,7.8580284379241e-05,1.48956170450683e-06,12.8350681388676
177,8.8,7.86540985311698e-05,1.46265992082712e-06,12.6032642276488
178,8.85,7.87265795848045e-05,1.43624399195715e-06,12.3756467691062
179,8.9,7.87977516160119e-05,1.41030513812822e-06,12.1521401144308
180,8.95,7.88676382662123e-05,1.38483474528177e-06,11.9326700327204
181,9,7.89362627494844e-05,1.35982435286352e-06,11.7171636267339
182,9.05,7.90036478608872e-05,1.33526565314814e-06,11.5055493093144
183,9.1,7.90698159837055e-05,1.31115048867212e-06,11.2977567888408
184,9.15,7.913478909698e-05,1.28747084844677e-06,11.0937170420539
185,9.2,7.91985887828559e-05,1.26421886751931e-06,10.8933622936636
186,9.25,7.92612362336406e-05,1.24138682217299e-06,10.6966259922047
187,9.3,7.93227522589342e-05,1.21896712784886e-06,10.5034427875427
188,9.35,7.93831572925284e-05,1.19695233794871e-06,10.313748511045
189,9.4,7.94424713991277e-05,1.17533513945677e-06,10.1274801510398
190,9.45,7.95007142811057e-05,1.15410835172036e-06,9.94457583462961
191,9.5,7.9557905284994e-05,1.13326492417281e-06,9.76497480666266
192,9.55,7.96140634079071e-05,1.11279793298309e-06,9.58861740986147
193,9.6,7.96692073038963e-05,1.09270057976777e-06,9.41544506050264
194,9.65,7.97233552900971e-05,1.07296618886776e-06,9.24540023996069
195,9.7,7.97765253528409e-05,1.05358820501046e-06,9.07842646423776
196,9.75,7.982873515362e-05,1.0345601913415e-06,8.91446826668229
197,9.8,7.9880002034878e-05,1.01587582578527e-06,8.75347117449917
198,9.85,7.99303430261521e-05,9.97528906960321e-07,8.595381746293
199,9.9,7.99797748488961e-05,9.7951333508501e-07,8.44014743431307
200,9.95,8.00283139231844e-05,9.61823128624082e-07,8.28771668379935
201,10,8.00759763720095e-05,9.44452410661822e-07,8.13803886453326
